# IKS4A1 (mostly stationary in different orientations)

acc_x[mg],acc_y[mg],acc_z[mg]
5,11,1022
4,11,1021
4,11,1021
6,11,1021
4,11,1021
4,11,1021
6,11,1021
5,11,1022
4,11,1022
4,11,1021
5,11,1022
5,11,1021
5,11,1023
4,10,1021
6,11,1022
5,11,1022
4,11,1022
4,11,1022
5,11,1022
5,12,1022
4,11,1022
4,11,1022
5,11,1022
5,11,1021
4,11,1021
5,10,1022
5,11,1022
5,12,1022
5,12,1021
5,11,1022
5,11,1022
5,12,1021
5,11,1022
4,11,1021
6,11,1022
4,11,1022
5,12,1021
5,11,1021
5,11,1022
5,11,1022
5,12,1022
4,11,1021
5,11,1022
5,11,1022
4,11,1022
4,11,1022
5,11,1022
4,11,1022
4,11,1022
5,11,1022
5,11,1022
5,11,1021
4,11,1022
5,11,1022
5,11,1022
5,11,1022
5,11,1022
4,11,1022
5,12,1022
5,11,1022
4,10,1022
4,11,1022
5,11,1022
5,11,1023
4,11,1023
5,11,1023
5,11,1023
5,12,1022
4,11,1022
4,11,1023
5,11,1022
5,11,1023
5,11,1023
6,11,1022
5,11,1022
5,11,1023
5,11,1022
5,11,1023
5,12,1022
5,11,1023
5,11,1023
5,11,1022
4,11,1023
4,11,1023
5,11,1023
5,11,1022
5,11,1022
5,11,1023
5,11,1022
5,11,1022
4,11,1022
5,11,1022
5,12,1022
5,11,1023
5,11,1023
5,11,1023
4,12,1023
5,11,1023
4,11,1023
5,11,1022
4,11,1022
5,11,1022
4,11,1022
5,11,1023
5,11,1022
4,11,1023
5,11,1022
5,11,1023
5,11,1023
5,11,1022
5,11,1023
5,11,1023
5,12,1022
5,11,1022
5,12,1023
5,11,1023
4,11,1023
5,11,1023
5,11,1022
5,11,1022
5,11,1022
5,12,1021
5,12,1022
4,11,1022
5,11,1023
5,11,1023
5,12,1023
5,11,1022
5,11,1023
5,11,1023
5,11,1023
5,11,1023
5,11,1023
5,11,1023
5,11,1023
4,10,1023
5,11,1023
5,11,1023
5,11,1023
5,11,1023
5,11,1022
3,7,1023
4,11,1023
6,12,1021
8,15,1022
4,11,1023
4,10,1023
7,15,1021
4,11,1023
5,11,1022
4,11,1022
5,13,1023
5,11,1023
4,11,1022
4,14,1024
7,11,1023
4,13,1022
7,13,1021
9,9,1022
0,12,1026
4,18,1018
16,6,1049
-20,4,1010
5,23,1018
-5,10,1043
-18,3,1004
-11,15,1051
-44,4,1076
-36,35,1007
-80,17,993
-80,39,1027
-104,23,1018
-86,38,991
-105,43,1026
-98,41,1015
-100,37,980
-113,53,1071
-109,24,1016
-102,24,955
-111,56,1096
-108,16,1023
-95,29,921
-120,48,1068
-123,5,1043
-97,36,968
-123,40,1045
-129,8,1052
-112,33,971
-136,40,1048
-145,9,1024
-134,32,962
-150,50,1041
-155,27,1028
-152,29,963
-169,52,1037
-175,28,986
-175,43,966
-209,43,1030
-200,29,1011
-204,39,957
-228,55,1035
-227,30,1022
-211,45,956
-240,58,1018
-239,45,996
-228,63,946
-255,55,1001
-266,50,999
-256,54,972
-284,56,977
-294,60,990
-278,55,947
-292,59,956
-321,53,989
-311,60,975
-312,57,938
-319,69,996
